"","sim_number","oxcal_target","a_pass","Targets","Span","Samples","Errors","OffsetVaria","model_run","accuracy_68","accuracy_95","precision_68","precision_95","off_target_68","off_target_95","Offset"
"3073",3073,"T713","Fail",713,99,12,12,14.5832191846685,1,1,1,6.5,12.5,0,0,0
"3074",3074,"T791","Pass",791,34,16,13,9.40004076621099,1,1,1,9,30.5,0,0,0
"3075",3075,"T1130","Pass",1130,41,12,20,5.04519412166625,1,1,1,10,25,0,0,0
"3076",3076,"T1143","Pass",1143,72,25,31,7.85467726539494,1,1,1,5,11.5,0,0,0
"3077",3077,"T548","Pass",548,59,3,19,9.30303941084002,1,1,1,8.5,17.5,0,0,0
"3078",3078,"T1077","Fail",1077,92,5,21,14.572962259873,1,1,1,12,20,0,0,0
"3079",3079,"T818","Pass",818,44,5,21,14.3887925052075,1,1,1,29.5,46,0,0,0
"3080",3080,"T713","Pass",713,54,5,31,17.292896555407,1,1,1,24,42.5,0,0,0
"3081",3081,"T1135","Pass",1135,72,7,14,1.52949898926052,1,1,1,10.5,20,0,0,0
"3082",3082,"T476","Pass",476,83,14,20,22.0844112002978,1,1,1,7.5,14,0,0,0
"3083",3083,"T670","Pass",670,96,8,30,11.5247970236691,1,0,1,10,25,3.5,0,0
"3084",3084,"T576","Pass",576,63,5,10,6.21738670094404,1,0,1,10,16.5,1,0,0
"3085",3085,"T324","Pass",324,26,7,12,10.9644225806429,1,1,1,12,37,0,0,0
"3086",3086,"T752","Fail",752,29,12,15,21.7730115839408,1,1,1,15,24,0,0,0
"3087",3087,"T408","Pass",408,69,14,22,6.76600541938655,1,1,1,14.5,26.5,0,0,0
"3088",3088,"T334","FALSE",334,72,12,28,9.71188244107971,0,0,0,0,0,0,0,0
"3089",3089,"T290","FALSE",290,28,15,8,25.3434051593768,0,0,0,0,0,0,0,0
"3090",3090,"T278","FALSE",278,93,19,31,23.5116994159333,0,0,0,0,0,0,0,0
"3091",3091,"T370","Fail",370,45,8,10,22.9799387554573,1,0,0,9,21,14,9,0
"3092",3092,"T978","Pass",978,43,22,17,23.0588172172715,1,1,1,22,55,0,0,0
"3093",3093,"T889","Pass",889,38,25,31,8.14412507873541,1,1,1,10.5,21,0,0,0
"3094",3094,"T481","Pass",481,65,10,10,12.5873833145795,1,1,1,5.5,11.5,0,0,0
"3095",3095,"T900","Pass",900,33,22,18,20.6205666787301,1,1,1,5,11.5,0,0,0
"3096",3096,"T883","Pass",883,91,12,23,1.60933980089892,1,1,1,10,17,0,0,0
"3097",3097,"T1192","Pass",1192,37,6,12,13.1283765931039,1,1,1,13,52.5,0,0,0
"3098",3098,"T423","Pass",423,33,12,32,13.8707185374591,1,1,1,48.5,108,0,0,0
"3099",3099,"T236","FALSE",236,94,20,23,11.0827521532741,0,0,0,0,0,0,0,0
"3100",3100,"T243","FALSE",243,86,15,20,7.97797347328463,0,0,0,0,0,0,0,0
"3101",3101,"T825","Pass",825,90,19,31,24.0846357885948,1,0,0,13,23.5,12.5,9,0
"3102",3102,"T469","Pass",469,98,3,20,15.1184358284688,1,0,1,10.5,23,4,0,0
"3103",3103,"T563","Pass",563,96,17,29,3.49721295627835,1,1,1,7.5,15.5,0,0,0
"3104",3104,"T904","Pass",904,55,21,14,5.94764059681539,1,1,1,5,10,0,0,0
"3105",3105,"T517","Pass",517,35,5,32,1.02656216146843,1,1,1,14,24,0,0,0
"3106",3106,"T795","Fail",795,27,22,9,20.1341369595225,1,1,1,8,20,0,0,0
"3107",3107,"T239","Pass",239,81,2,14,22.3778397860439,1,1,1,11,23,0,0,0
"3108",3108,"T397","Pass",397,95,7,28,15.9944246738139,1,1,1,28,45.5,0,0,0
"3109",3109,"T892","Pass",892,49,3,23,22.9810808988179,1,0,1,11.5,26.5,4,0,0
"3110",3110,"T1137","Pass",1137,36,12,18,0.818022216913756,1,1,1,11,21,0,0,0
"3111",3111,"T237","FALSE",237,91,13,29,12.1217398222063,0,0,0,0,0,0,0,0
"3112",3112,"T351","Pass",351,56,2,26,3.30138049262064,1,0,1,59,103,1.5,0,0
"3113",3113,"T948","Pass",948,63,9,23,13.1317632096002,1,1,1,11.5,19.5,0,0,0
"3114",3114,"T863","Pass",863,64,7,22,11.5746119815556,1,1,1,9,17.5,0,0,0
"3115",3115,"T1185","Pass",1185,67,12,25,10.1390311322461,1,1,1,12,24,0,0,0
"3116",3116,"T530","Pass",530,100,9,9,6.58012332270388,1,1,1,6.5,12,0,0,0
"3117",3117,"T244","FALSE",244,54,10,15,13.0635488471615,0,0,0,0,0,0,0,0
"3118",3118,"T1148","Pass",1148,40,10,21,16.1807954540299,1,1,1,8,17,0,0,0
"3119",3119,"T1104","Pass",1104,65,10,27,24.0333482586516,1,1,1,15,44.5,0,0,0
"3120",3120,"T745","Pass",745,32,16,8,17.2151385255002,1,1,1,10,19.5,0,0,0
"3121",3121,"T622","Fail",622,67,17,13,26.4861504744589,1,1,1,4,8,0,0,0
"3122",3122,"T564","Pass",564,66,16,12,21.0264126153151,1,1,1,6.5,13.5,0,0,0
"3123",3123,"T870","Fail",870,94,25,21,23.0872617134193,1,1,1,6,12.5,0,0,0
"3124",3124,"T991","Pass",991,88,6,12,7.86631592458766,1,1,1,9,17,0,0,0
"3125",3125,"T346","Pass",346,90,19,22,15.2468206666615,1,0,1,10,20.5,4,0,0
"3126",3126,"T561","Pass",561,90,18,20,13.2409554625931,1,1,1,6.5,12,0,0,0
"3127",3127,"T887","Pass",887,86,19,32,7.49814259825996,1,1,1,6.5,12.5,0,0,0
"3128",3128,"T294","FALSE",294,78,17,21,22.9857498607379,0,0,0,0,0,0,0,0
"3129",3129,"T455","Pass",455,91,15,30,24.9023240763645,1,1,1,10,16,0,0,0
"3130",3130,"T1033","Pass",1033,81,5,22,5.69108624572493,1,1,1,10.5,21,0,0,0
"3131",3131,"T451","Pass",451,29,13,30,16.7278196979177,1,1,1,24.5,55.5,0,0,0
"3132",3132,"T461","Fail",461,71,21,11,18.4569939771346,1,1,1,4,8,0,0,0
"3133",3133,"T293","Pass",293,98,16,13,13.5872965932444,1,1,1,6,11,0,0,0
"3134",3134,"T631","Pass",631,80,6,31,6.87728421767638,1,1,1,12,24.5,0,0,0
"3135",3135,"T602","Pass",602,27,22,28,15.4533738620982,1,1,1,11,29,0,0,0
"3136",3136,"T232","FALSE",232,37,7,17,20.7197572013359,0,0,0,0,0,0,0,0
"3137",3137,"T879","Fail",879,41,11,10,23.299872546175,1,1,1,6,12,0,0,0
"3138",3138,"T241","FALSE",241,77,17,15,10.4517065602306,0,0,0,0,0,0,0,0
"3139",3139,"T1137","Pass",1137,53,20,21,17.8806587594743,1,1,1,6,12,0,0,0
"3140",3140,"T478","Pass",478,84,17,20,6.43842955502588,1,1,1,5,12,0,0,0
"3141",3141,"T1073","Pass",1073,100,8,22,19.6591505766369,1,1,1,12,21.5,0,0,0
"3142",3142,"T1058","Pass",1058,65,12,29,24.5798566781471,1,0,0,11,21.5,8.5,3,0
"3143",3143,"T864","Pass",864,58,25,13,6.66006899591,1,1,1,4,8,0,0,0
"3144",3144,"T541","Pass",541,100,7,12,3.37934108254919,1,1,1,9.5,14.5,0,0,0
"3145",3145,"T727","Pass",727,98,8,31,26.44242505165,1,0,1,11.5,24.5,1.5,0,0
"3146",3146,"T310","Pass",310,48,18,10,4.25994374432764,1,1,1,8,20.5,0,0,0
"3147",3147,"T1099","Pass",1099,83,21,32,24.7533025852952,1,1,1,8,22,0,0,0
"3148",3148,"T1143","Fail",1143,47,10,23,16.274266788726,1,1,1,4,9,0,0,0
"3149",3149,"T295","Pass",295,86,3,16,6.94649826944317,1,1,1,13,24,0,0,0
"3150",3150,"T221","FALSE",221,52,11,19,16.0099032925409,0,0,0,0,0,0,0,0
"3151",3151,"T205","FALSE",205,79,12,15,2.06139060330065,0,0,0,0,0,0,0,0
"3152",3152,"T1160","Pass",1160,35,21,22,11.9665051598535,1,1,1,4.5,11,0,0,0
"3153",3153,"T455","FALSE",455,73,17,28,18.6722083703468,0,0,0,0,0,0,0,0
"3154",3154,"T432","Pass",432,57,8,32,20.3282635285824,1,1,1,25.5,63.5,0,0,0
"3155",3155,"T763","Pass",763,71,4,22,17.1778577579216,1,0,0,13.5,25,13.5,7,0
"3156",3156,"T432","Pass",432,27,15,18,8.65784891407494,1,1,1,20,39.5,0,0,0
"3157",3157,"T851","Pass",851,89,25,31,25.9858023009368,1,1,1,10.5,20,0,0,0
"3158",3158,"T1181","Fail",1181,56,11,15,17.4199566432834,1,1,1,7,12.5,0,0,0
"3159",3159,"T1110","Pass",1110,61,6,14,17.6484909975461,1,0,0,15,29.5,9.5,3.5,0
"3160",3160,"T1151","Pass",1151,40,2,22,11.3872771116376,1,1,1,36.5,84.5,0,0,0
"3161",3161,"T643","Pass",643,65,11,11,14.0169917250513,1,0,1,5,11,1,0,0
"3162",3162,"T946","Fail",946,67,9,18,4.34542309869151,1,1,1,6,12,0,0,0
"3163",3163,"T1021","Pass",1021,71,4,11,16.6921480272706,1,1,1,13,21,0,0,0
"3164",3164,"T787","Pass",787,92,6,17,16.3768248385312,1,1,1,20.5,46,0,0,0
"3165",3165,"T652","Pass",652,35,3,23,0.778885036803316,1,1,1,11,21.5,0,0,0
"3166",3166,"T903","Pass",903,84,9,26,4.86190396157606,1,0,1,10,18.5,4.5,0,0
"3167",3167,"T1090","Pass",1090,96,11,15,0.885348698763642,1,1,1,10,19,0,0,0
"3168",3168,"T563","Pass",563,52,2,24,23.0014140232357,1,1,1,19.5,45,0,0,0
"3169",3169,"T301","Pass",301,76,10,22,2.96731101583154,1,1,1,11,20,0,0,0
"3170",3170,"T1025","Pass",1025,39,2,19,20.9775541706416,1,0,0,26,50.5,5.5,0.5,0
"3171",3171,"T1029","Pass",1029,68,17,11,10.9967478555844,1,1,1,6,10.5,0,0,0
"3172",3172,"T839","Pass",839,86,22,10,10.4763596838554,1,1,1,5,10,0,0,0
"3173",3173,"T681","Pass",681,27,15,17,13.7703189972558,1,0,1,6,12.5,1,0,0
"3174",3174,"T1147","Fail",1147,41,6,9,26.3730916578437,1,0,1,5,11.5,1,0,0
"3175",3175,"T979","Pass",979,67,5,21,16.7252896750597,1,1,1,18.5,30.5,0,0,0
"3176",3176,"T1009","Pass",1009,81,22,17,2.99559673888073,1,1,1,6,12,0,0,0
"3177",3177,"T612","Pass",612,80,6,27,4.03673574813129,1,1,1,11.5,21,0,0,0
"3178",3178,"T699","Fail",699,53,10,21,18.5239013212025,1,1,1,26,39,0,0,0
"3179",3179,"T356","Pass",356,57,16,32,20.5505323424756,1,0,1,21,54.5,0.5,0,0
"3180",3180,"T1154","Fail",1154,75,22,23,13.9918150956591,1,1,1,5.5,11.5,0,0,0
"3181",3181,"T380","Pass",380,33,25,18,3.13111250301683,1,1,1,15,30.5,0,0,0
"3182",3182,"T902","Pass",902,26,19,21,21.2191013234961,1,1,1,7,13.5,0,0,0
"3183",3183,"T441","Pass",441,82,22,14,2.64530981230224,1,1,1,6,11.5,0,0,0
"3184",3184,"T316","Pass",316,45,14,21,26.2736976435794,1,0,1,9.5,26,1,0,0
"3185",3185,"T268","FALSE",268,54,15,24,6.03996682665683,0,0,0,0,0,0,0,0
"3186",3186,"T596","Pass",596,65,7,23,20.286142704936,1,1,1,8.5,17.5,0,0,0
"3187",3187,"T893","Pass",893,97,14,22,9.43941155267227,1,1,1,6,11.5,0,0,0
"3188",3188,"T474","Fail",474,26,10,22,13.1924382992575,1,1,1,11,23,0,0,0
"3189",3189,"T697","Fail",697,35,23,8,25.1376747410186,1,0,1,9.5,19.5,6,0,0
"3190",3190,"T1035","Pass",1035,100,7,26,9.9189909413259,1,1,1,15,31,0,0,0
"3191",3191,"T899","Pass",899,70,22,10,3.47069393717102,1,1,1,6.5,12,0,0,0
"3192",3192,"T632","Pass",632,96,12,11,8.86186537393392,1,1,1,5.5,11,0,0,0
"3193",3193,"T688","Fail",688,35,11,8,20.1744859336312,1,1,1,8,15.5,0,0,0
"3194",3194,"T842","Pass",842,48,2,10,11.0325082353172,1,1,1,14.5,27,0,0,0
"3195",3195,"T885","Pass",885,52,5,13,16.619409205311,1,0,0,6.5,15,5.5,1,0
"3196",3196,"T427","Pass",427,56,16,26,18.5008449426112,1,1,1,14,29.5,0,0,0
"3197",3197,"T729","Pass",729,34,15,8,15.520247506832,1,1,1,5,9,0,0,0
"3198",3198,"T604","Fail",604,100,20,12,23.4993092776309,1,0,1,5.5,11,3.5,0,0
"3199",3199,"T303","Fail",303,77,18,11,19.5178608678004,1,1,1,6,11.5,0,0,0
"3200",3200,"T853","Pass",853,86,3,26,8.4039958157253,1,0,1,20,47,3.5,0,0
"3201",3201,"T698","Fail",698,26,16,31,20.7275777296731,1,1,1,14,26,0,0,0
"3202",3202,"T536","Pass",536,89,2,27,20.4760757676025,1,0,1,16,35,1.5,0,0
"3203",3203,"T758","Fail",758,81,13,14,19.0047161711275,1,1,1,6,12.5,0,0,0
"3204",3204,"T259","FALSE",259,72,17,23,8.8735054398363,0,0,0,0,0,0,0,0
"3205",3205,"T821","Pass",821,38,10,27,22.2263838728457,1,0,1,28,64,6,0,0
"3206",3206,"T960","Pass",960,69,21,24,0.676831286242697,1,1,1,9,20,0,0,0
"3207",3207,"T617","Pass",617,36,7,15,8.49267606389127,1,1,1,16.5,32.5,0,0,0
"3208",3208,"T757","Pass",757,90,9,25,9.73161755347624,1,1,1,12,24.5,0,0,0
"3209",3209,"T1098","Pass",1098,36,6,17,23.0292828666421,1,1,1,11.5,25.5,0,0,0
"3210",3210,"T987","Pass",987,82,19,27,24.1173434849621,1,1,1,10.5,21.5,0,0,0
"3211",3211,"T1168","Pass",1168,62,12,12,5.93768813828519,1,1,1,5,10.5,0,0,0
"3212",3212,"T716","Pass",716,40,13,21,5.81844885021634,1,1,1,7,13,0,0,0
"3213",3213,"T1087","Pass",1087,67,14,30,14.9411694336096,1,1,1,19.5,35.5,0,0,0
"3214",3214,"T1073","Pass",1073,30,15,11,18.5121828620853,1,0,0,10,20,29,22.5,0
"3215",3215,"T1114","Pass",1114,41,21,16,10.2170360211895,1,0,1,7,16.5,0.5,0,0
"3216",3216,"T983","Pass",983,48,13,19,9.56948336274992,1,1,1,10.5,21.5,0,0,0
"3217",3217,"T413","FALSE",413,40,24,30,22.9742226030789,0,0,0,0,0,0,0,0
"3218",3218,"T566","Pass",566,36,13,10,10.6838556400673,1,1,1,8,15,0,0,0
"3219",3219,"T647","Pass",647,45,4,16,23.8919757513779,1,0,1,5.5,14,1,0,0
"3220",3220,"T1091","Pass",1091,82,23,22,9.51926053926814,1,0,1,11,21,1,0,0
"3221",3221,"T996","Pass",996,87,18,23,3.16951198113454,1,1,1,10,15,0,0,0
"3222",3222,"T645","Pass",645,25,5,15,19.982584390563,1,1,1,7,13.5,0,0,0
"3223",3223,"T1049","Pass",1049,50,22,21,22.1744717144535,1,1,1,6,13.5,0,0,0
"3224",3224,"T519","Pass",519,87,25,21,10.9417120551958,1,0,1,4,9,0.5,0,0
"3225",3225,"T868","Pass",868,54,19,13,7.18705251355702,1,1,1,4,8,0,0,0
"3226",3226,"T812","Pass",812,35,17,10,5.88747144139418,1,1,1,10,31,0,0,0
"3227",3227,"T268","FALSE",268,85,19,13,4.68962676485791,0,0,0,0,0,0,0,0
"3228",3228,"T249","FALSE",249,70,9,21,1.35997696915362,0,0,0,0,0,0,0,0
"3229",3229,"T872","Pass",872,51,22,8,11.9536765661903,1,1,1,4,8,0,0,0
"3230",3230,"T541","Pass",541,66,22,9,6.50473092188756,1,1,1,4,8,0,0,0
"3231",3231,"T895","Pass",895,71,8,29,2.10709464962827,1,0,1,6.5,13,1,0,0
"3232",3232,"T429","Fail",429,34,9,10,20.4928610838719,1,0,0,13.5,26,5,3,0
"3233",3233,"T429","Pass",429,25,15,9,5.83489990635659,1,0,1,10.5,29,0.5,0,0
"3234",3234,"T454","Pass",454,40,8,10,21.6635954173203,1,1,1,9.5,20.5,0,0,0
"3235",3235,"T207","FALSE",207,61,6,31,25.4877151972565,0,0,0,0,0,0,0,0
"3236",3236,"T507","Fail",507,58,18,27,25.1760504963351,1,0,1,7,12.5,0.5,0,0
"3237",3237,"T1139","Fail",1139,88,17,8,19.2874723961637,1,1,1,7.5,14.5,0,0,0
"3238",3238,"T620","Pass",620,93,15,31,22.2971267527163,1,1,1,10,16.5,0,0,0
"3239",3239,"T997","Fail",997,40,10,9,22.4575308386311,1,0,0,10.5,21.5,11.5,7.5,0
"3240",3240,"T743","Pass",743,91,22,26,11.0202981250028,1,1,1,9.5,19.5,0,0,0
"3241",3241,"T449","Pass",449,30,25,15,16.060082538872,1,1,1,10,20,0,0,0
"3242",3242,"T579","Pass",579,41,22,20,11.4545209307855,1,1,1,9.5,17,0,0,0
"3243",3243,"T279","FALSE",279,58,7,27,15.0586096325654,0,0,0,0,0,0,0,0
"3244",3244,"T644","Pass",644,58,4,29,1.28562574943062,1,0,1,14.5,25,1.5,0,0
"3245",3245,"T1138","Pass",1138,37,4,26,2.07363594922423,1,1,1,27.5,61.5,0,0,0
"3246",3246,"T625","Pass",625,66,17,23,6.50626232895907,1,1,1,4,9,0,0,0
"3247",3247,"T349","Pass",349,76,7,22,5.0458671643727,1,1,1,24.5,42.5,0,0,0
"3248",3248,"T585","Pass",585,97,18,11,6.60167488597217,1,1,1,7,13.5,0,0,0
"3249",3249,"T1007","Pass",1007,92,20,20,20.9997136731059,1,1,1,10,17.5,0,0,0
"3250",3250,"T424","Pass",424,34,9,27,4.14168382850383,1,0,1,27.5,57.5,4,0,0
"3251",3251,"T1026","Pass",1026,57,10,24,11.6550343997723,1,1,1,8.5,18,0,0,0
"3252",3252,"T625","Fail",625,64,17,20,25.8438665360082,1,0,1,5,11,1,0,0
"3253",3253,"T267","FALSE",267,99,12,30,18.9863591591283,0,0,0,0,0,0,0,0
"3254",3254,"T249","FALSE",249,68,17,11,8.57041725647054,0,0,0,0,0,0,0,0
"3255",3255,"T682","Pass",682,93,18,32,21.8779338067686,1,1,1,12,23,0,0,0
"3256",3256,"T787","Pass",787,72,7,32,9.63264212171384,1,1,1,39,90,0,0,0
"3257",3257,"T537","Pass",537,50,2,11,0.703836354387691,1,1,1,12,23.5,0,0,0
"3258",3258,"T609","Pass",609,79,22,15,16.6096282049455,1,1,1,6,12,0,0,0
"3259",3259,"T449","Fail",449,68,20,30,26.4037043378071,1,1,1,14,25.5,0,0,0
"3260",3260,"T715","Pass",715,79,6,19,9.8742907119086,1,1,1,14.5,25,0,0,0
"3261",3261,"T1192","Fail",1192,100,19,14,23.613867072958,1,0,1,6.5,12.5,0.5,0,0
"3262",3262,"T488","Pass",488,94,22,18,17.1696595588885,1,1,1,6.5,12,0,0,0
"3263",3263,"T1157","Fail",1157,54,16,14,26.0237580793814,1,1,1,6,12.5,0,0,0
"3264",3264,"T537","Fail",537,40,24,10,21.3529343790647,1,0,1,4.5,11,2,0,0
"3265",3265,"T312","Pass",312,45,8,8,11.5239106670157,1,0,1,6,14,0.5,0,0
"3266",3266,"T538","Pass",538,37,18,22,2.88137236459274,1,1,1,5.5,11,0,0,0
"3267",3267,"T1133","Pass",1133,70,22,25,20.8905844258985,1,1,1,7,13,0,0,0
"3268",3268,"T675","Pass",675,81,6,28,26.3333052873933,1,1,1,20,37.5,0,0,0
"3269",3269,"T1121","Pass",1121,52,24,21,12.3127155035248,1,1,1,10.5,21.5,0,0,0
"3270",3270,"T340","Pass",340,48,12,14,1.58155394719285,1,1,1,13.5,22.5,0,0,0
"3271",3271,"T1121","Pass",1121,36,6,23,22.9230701172634,1,1,1,20.5,69.5,0,0,0
"3272",3272,"T618","Pass",618,57,19,28,25.5234358436111,1,1,1,8,14,0,0,0
"3273",3273,"T521","Pass",521,79,2,23,0.209365062162513,1,0,1,14.5,32.5,3,0,0
"3274",3274,"T845","Pass",845,32,22,24,9.92048413278488,1,1,1,10,20.5,0,0,0
"3275",3275,"T862","Pass",862,49,12,28,17.6860719125445,1,1,1,23.5,61.5,0,0,0
"3276",3276,"T556","Pass",556,88,24,25,16.3718225789675,1,1,1,9.5,15.5,0,0,0
"3277",3277,"T312","Pass",312,81,22,20,17.3494229004192,1,0,1,6,15.5,2,0,0
"3278",3278,"T768","Pass",768,96,19,23,21.4923601914272,1,1,1,10,22,0,0,0
"3279",3279,"T511","Pass",511,97,15,9,1.9452412825732,1,1,1,5,10.5,0,0,0
"3280",3280,"T1115","Pass",1115,58,11,29,16.8424725510334,1,1,1,19,38,0,0,0
"3281",3281,"T359","Fail",359,77,11,29,20.8018979215764,1,1,1,14,24.5,0,0,0
"3282",3282,"T1173","Pass",1173,79,6,26,1.63880028693145,1,1,1,10.5,23,0,0,0
"3283",3283,"T1156","Pass",1156,96,2,30,0.831161829147721,1,1,1,47,103.5,0,0,0
"3284",3284,"T681","Pass",681,92,6,28,3.60127432215027,1,1,1,13,25.5,0,0,0
"3285",3285,"T625","Pass",625,60,24,20,11.6200428979266,1,1,1,6.5,12,0,0,0
"3286",3286,"T360","FALSE",360,33,19,29,10.4694753454784,0,0,0,0,0,0,0,0
"3287",3287,"T217","FALSE",217,25,23,21,16.5593504087308,0,0,0,0,0,0,0,0
"3288",3288,"T222","FALSE",222,60,7,12,8.29489907091483,0,0,0,0,0,0,0,0
"3289",3289,"T868","Pass",868,91,2,22,4.58145454295515,1,1,1,29,52.5,0,0,0
"3290",3290,"T260","FALSE",260,89,21,21,15.4171418891205,0,0,0,0,0,0,0,0
"3291",3291,"T945","Pass",945,43,7,21,0.992563068611314,1,1,1,9.5,14.5,0,0,0
"3292",3292,"T550","Pass",550,64,5,17,17.0285012293309,1,1,1,10,16.5,0,0,0
"3293",3293,"T890","Pass",890,64,25,11,3.54176744317077,1,1,1,6,11.5,0,0,0
"3294",3294,"T950","Pass",950,86,20,28,25.5857854298598,1,1,1,6,12.5,0,0,0
"3295",3295,"T937","Pass",937,55,8,26,14.694401271669,1,1,1,11.5,19.5,0,0,0
"3296",3296,"T506","Fail",506,62,6,10,15.0943449136363,1,1,1,6,12,0,0,0
"3297",3297,"T314","Pass",314,86,9,21,0.489256886985851,1,1,1,10.5,20.5,0,0,0
"3298",3298,"T527","Pass",527,61,24,14,0.415742955662077,1,1,1,5,9,0,0,0
"3299",3299,"T328","Pass",328,44,7,21,5.62983655218873,1,1,1,28,60,0,0,0
"3300",3300,"T1199","Pass",1199,45,10,8,5.59653544645547,1,1,1,6,11.5,0,0,0
"3301",3301,"T1140","Pass",1140,68,12,28,5.67707246832131,1,0,1,6,11.5,2,0,0
"3302",3302,"T1174","Pass",1174,87,7,30,7.62731549618347,1,1,1,17,32.5,0,0,0
"3303",3303,"T760","Pass",760,70,18,25,17.1418444789383,1,1,1,10,17,0,0,0
"3304",3304,"T679","Pass",679,74,2,29,6.94765960081713,1,1,1,28,50,0,0,0
"3305",3305,"T329","Pass",329,44,15,28,24.7958884992392,1,1,1,15.5,51.5,0,0,0
"3306",3306,"T1093","Pass",1093,51,3,25,21.8437983741302,1,1,1,39,101.5,0,0,0
"3307",3307,"T425","Pass",425,92,6,15,1.7351129098474,1,1,1,8,17.5,0,0,0
"3308",3308,"T1149","Pass",1149,41,18,22,23.1956663632451,1,1,1,4,8,0,0,0
"3309",3309,"T343","FALSE",343,88,19,32,8.19584122941131,0,0,0,0,0,0,0,0
"3310",3310,"T369","Pass",369,27,10,19,25.371473126238,1,1,1,19.5,38,0,0,0
"3311",3311,"T208","FALSE",208,29,3,20,5.41077379620285,0,0,0,0,0,0,0,0
"3312",3312,"T1146","Pass",1146,50,5,8,23.0319005805722,1,0,1,5.5,11.5,0.5,0,0
"3313",3313,"T603","Pass",603,46,6,24,7.6724761515453,1,0,1,11,22,3.5,0,0
"3314",3314,"T339","Pass",339,54,7,24,0.662482755127596,1,1,1,36,54.5,0,0,0
"3315",3315,"T942","Fail",942,30,21,14,20.0699704411593,1,1,1,12.5,16,0,0,0
"3316",3316,"T1168","Pass",1168,44,12,24,11.1009272308236,1,1,1,6.5,12.5,0,0,0
"3317",3317,"T1085","Pass",1085,72,15,17,14.0266380082874,1,1,1,14,25.5,0,0,0
"3318",3318,"T1081","Pass",1081,75,22,22,21.9173642179763,1,1,1,25,54.5,0,0,0
"3319",3319,"T907","Pass",907,51,16,23,9.81316159436782,1,1,1,7.5,16.5,0,0,0
"3320",3320,"T547","Pass",547,54,16,8,7.88405566868465,1,0,1,4,8,0.5,0,0
"3321",3321,"T333","Pass",333,71,11,16,8.33470728855347,1,1,1,13.5,29,0,0,0
"3322",3322,"T599","Pass",599,74,24,15,7.07521770710289,1,1,1,6.5,12,0,0,0
"3323",3323,"T342","Pass",342,54,3,20,20.4742493587071,1,1,1,41.5,95.5,0,0,0
"3324",3324,"T690","Fail",690,50,24,17,23.6574118137823,1,0,1,9.5,16,0.5,0,0
"3325",3325,"T495","Pass",495,41,20,12,14.3237636676508,1,1,1,4,8,0,0,0
"3326",3326,"T963","Pass",963,73,15,23,0.547140188561985,1,1,1,15,27,0,0,0
"3327",3327,"T1070","Pass",1070,61,25,17,9.75493413633667,1,1,1,9,17,0,0,0
"3328",3328,"T997","Pass",997,42,5,24,8.4319546021733,1,1,1,26,46.5,0,0,0
"3329",3329,"T926","Pass",926,41,16,30,10.1921837185819,1,0,1,5,13,1.5,0,0
"3330",3330,"T709","Pass",709,96,7,15,4.22028945651092,1,1,1,10,22.5,0,0,0
"3331",3331,"T296","Fail",296,45,9,13,24.4958911161351,1,0,1,8.5,15.5,1.5,0,0
"3332",3332,"T937","Pass",937,35,22,21,26.2833877075689,1,0,1,6,11.5,2.5,0,0
"3333",3333,"T286","FALSE",286,88,23,26,8.41539006528375,0,0,0,0,0,0,0,0
"3334",3334,"T1132","Pass",1132,31,11,12,7.08604475034773,1,1,1,11,21,0,0,0
"3335",3335,"T508","Pass",508,50,23,25,24.9675409317734,1,1,1,6.5,13.5,0,0,0
"3336",3336,"T734","Pass",734,88,24,23,9.18631291343574,1,1,1,7,13,0,0,0
"3337",3337,"T486","Pass",486,53,13,27,10.3819077923167,1,0,1,6.5,15,2,0,0
"3338",3338,"T727","Pass",727,96,25,20,2.97390201822505,1,1,1,7,13,0,0,0
"3339",3339,"T715","Fail",715,97,24,22,22.9358696821153,1,1,1,6,12.5,0,0,0
"3340",3340,"T555","Pass",555,28,12,30,12.3581512940214,1,1,1,10.5,30.5,0,0,0
"3341",3341,"T329","Pass",329,37,7,17,23.3163199066175,1,0,1,23.5,69,4.5,0,0
"3342",3342,"T335","Pass",335,71,11,17,17.9699403019841,1,1,1,11.5,25,0,0,0
"3343",3343,"T289","Fail",289,94,2,11,10.0657186380443,1,1,1,11.5,20.5,0,0,0
"3344",3344,"T791","Pass",791,77,9,14,2.76593994136248,1,1,1,7.5,14,0,0,0
"3345",3345,"T806","Pass",806,57,6,28,17.4276574470547,1,0,1,40.5,64.5,3,0,0
"3346",3346,"T787","Pass",787,75,13,21,16.587490197992,1,1,1,13.5,34.5,0,0,0
"3347",3347,"T1133","Pass",1133,52,3,11,8.55697335689491,1,1,1,12,32.5,0,0,0
"3348",3348,"T242","FALSE",242,98,22,12,2.78432260730374,0,0,0,0,0,0,0,0
"3349",3349,"T1106","Pass",1106,33,19,22,10.7689079963504,1,1,1,10.5,22.5,0,0,0
"3350",3350,"T509","Pass",509,46,7,27,9.86833651093836,1,1,1,10,19,0,0,0
"3351",3351,"T445","Pass",445,79,21,19,5.44202418454713,1,1,1,6,12,0,0,0
"3352",3352,"T707","Pass",707,35,12,24,23.8152117099231,1,1,1,9.5,18,0,0,0
"3353",3353,"T1123","Pass",1123,50,10,12,8.17760107920039,1,1,1,10,17.5,0,0,0
"3354",3354,"T809","Pass",809,33,3,21,17.5218137444707,1,1,1,44,86,0,0,0
