"","SimNumber","Targets","Span","Samples","Phases","Errors","OffsetVaria"
"3681",3681,10422,99,23,1,17,16.5645648038136
"3682",3682,5762,133,38,1,31,14.3983500670183
"3683",3683,9745,115,12,1,10,14.6539735896867
"3684",3684,2397,45,10,1,15,25.8288413652054
"3685",3685,9747,71,36,1,9,14.1615131395673
"3686",3686,2397,141,12,1,31,2.55089002212486
"3687",3687,11238,107,31,1,26,24.9053342499512
"3688",3688,3573,150,28,1,24,18.9072074748108
"3689",3689,1867,123,34,1,23,5.14935422868491
"3690",3690,4785,195,29,1,18,8.33087054964388
"3691",3691,2452,191,11,1,23,0.381028236282291
"3692",3692,7013,159,27,1,24,12.6215873736723
"3693",3693,12032,178,15,1,30,20.6827954113432
"3694",3694,7178,32,34,1,13,9.98453103146842
"3695",3695,10888,146,12,1,19,14.2106312702484
"3696",3696,11590,172,21,1,24,5.34507911607204
"3697",3697,1871,37,26,1,28,22.0084608601762
"3698",3698,1386,38,11,1,17,5.61389416966657
"3699",3699,2169,140,16,1,8,17.3947738687911
"3700",3700,1188,112,39,1,18,18.5922372529712
"3701",3701,2724,122,25,1,12,0.990988090558909
"3702",3702,4904,167,14,1,15,23.1950261561037
"3703",3703,5358,51,25,1,20,9.99212852845644
"3704",3704,1023,174,24,1,12,22.7379094652052
"3705",3705,12151,27,38,1,12,26.2981330973932
"3706",3706,1461,103,15,1,9,8.49040469051804
"3707",3707,1048,83,16,1,32,13.1694901941218
"3708",3708,6390,184,21,1,14,23.8701263913757
"3709",3709,3674,133,10,1,24,12.6494501953742
"3710",3710,7946,99,10,1,11,5.14545225669956
"3711",3711,11868,172,24,1,9,8.5437824984747
"3712",3712,9611,60,21,1,18,19.424629630063
"3713",3713,8746,153,7,1,28,16.0133135578011
"3714",3714,4909,139,25,1,31,15.6896549417991
"3715",3715,1763,146,28,1,32,11.5041233582869
"3716",3716,4177,180,17,1,21,21.5061987841195
"3717",3717,6250,181,30,1,18,15.7053192708809
"3718",3718,1427,154,18,1,27,16.4435102001124
"3719",3719,4563,169,33,1,10,24.7912039833057
"3720",3720,7322,156,33,1,32,11.7582514313571
"3721",3721,3499,105,32,1,30,18.6393888590706
"3722",3722,10219,165,29,1,12,16.5100740972499
"3723",3723,11641,181,25,1,32,5.05133205866185
"3724",3724,12299,173,16,1,20,13.0068251987793
"3725",3725,11363,120,33,1,30,3.44571197665296
"3726",3726,4623,107,34,1,14,7.64225111264084
"3727",3727,11098,75,19,1,31,23.599370899026
"3728",3728,2978,138,23,1,22,12.61721190815
"3729",3729,7998,74,10,1,19,7.28508564110799
"3730",3730,5796,140,33,1,8,6.48329301212239
"3731",3731,12086,73,37,1,29,10.7980546503928
"3732",3732,3381,197,30,1,32,22.7029105226058
"3733",3733,9182,189,16,1,14,2.44932437513839
"3734",3734,1890,85,37,1,12,14.6916102671497
"3735",3735,7290,157,40,1,19,17.0298827416161
"3736",3736,4068,182,18,1,20,5.43065183770494
"3737",3737,7143,182,9,1,8,21.1407995386065
"3738",3738,9526,45,23,1,12,15.3158152840603
"3739",3739,2448,135,14,1,14,4.27814251999906
"3740",3740,925,103,7,1,13,9.05111410319805
"3741",3741,5499,120,25,1,21,21.1150532103099
"3742",3742,3269,48,26,1,14,20.5261823277646
"3743",3743,1620,76,7,1,15,2.45482876835414
"3744",3744,908,146,25,1,17,16.5081714977508
"3745",3745,6423,123,24,1,19,15.5804598507078
"3746",3746,10850,125,38,1,11,10.1687262796618
"3747",3747,10653,184,38,1,19,13.8180692878824
"3748",3748,10740,144,5,1,12,15.876785555006
"3749",3749,652,78,20,1,27,15.6944828310623
"3750",3750,9553,159,25,1,19,5.32163145008218
"3751",3751,8500,148,35,1,8,9.77333476867503
"3752",3752,4377,103,26,1,18,10.6338633318769
"3753",3753,3735,43,7,1,16,4.83885915132077
"3754",3754,4576,85,33,1,22,12.0856418013053
"3755",3755,6449,168,27,1,13,10.4923708409066
"3756",3756,5252,146,6,1,14,18.7906441804066
"3757",3757,9834,40,26,1,28,11.8521651268841
"3758",3758,1730,129,29,1,10,10.2826939479455
"3759",3759,7315,94,34,1,24,19.8867417073911
"3760",3760,9422,108,10,1,12,7.96688177735987
"3761",3761,444,165,5,1,13,23.0241142143025
"3762",3762,10288,42,30,1,24,5.83118936411128
"3763",3763,6546,183,10,1,11,21.4511054752187
"3764",3764,4795,52,11,1,8,5.80463259829464
"3765",3765,7239,84,6,1,15,1.5305062057192
"3766",3766,4563,78,14,1,18,0.785581184574403
"3767",3767,9128,196,8,1,27,0.572788713518297
"3768",3768,9228,160,14,1,15,4.32583504915261
"3769",3769,5621,82,24,1,17,4.2933834294721
"3770",3770,5813,155,34,1,19,13.6522270721807
"3771",3771,4885,81,29,1,17,21.1439136791429
"3772",3772,8434,85,28,1,11,17.0803578103518
"3773",3773,1378,64,34,1,25,8.20442216452886
"3774",3774,5992,74,32,1,18,14.0181906427203
"3775",3775,674,30,5,1,29,13.2753138278644
"3776",3776,3867,145,5,1,31,6.85043549790676
"3777",3777,2198,130,21,1,25,3.54948470174335
"3778",3778,8155,141,27,1,17,7.64970059662522
"3779",3779,3942,103,36,1,20,1.73872989356052
"3780",3780,2498,113,27,1,28,22.2898370289952
"3781",3781,10325,77,14,1,25,3.97304164359369
"3782",3782,11387,31,10,1,16,3.20163999589463
"3783",3783,6518,125,8,1,16,16.9257981095067
"3784",3784,2334,113,27,1,13,22.9387070093369
"3785",3785,1188,186,6,1,24,24.5863322131224
"3786",3786,4486,127,31,1,19,10.2024871696825
"3787",3787,11194,200,7,1,18,12.2409385439767
"3788",3788,3401,114,25,1,13,15.2535034815397
"3789",3789,1026,132,30,1,17,22.3531233728237
"3790",3790,10039,199,14,1,10,14.3699986604995
"3791",3791,11350,133,27,1,12,24.8662232050255
"3792",3792,7144,137,31,1,20,14.5805070731163
"3793",3793,3640,27,39,1,16,21.4089208622249
"3794",3794,6798,191,17,1,25,10.2818002060663
"3795",3795,11710,25,38,1,23,6.80291206389246
"3796",3796,6852,50,36,1,14,0.337138296310324
"3797",3797,3634,156,24,1,15,5.53563084718073
"3798",3798,2666,117,34,1,13,21.9535469993043
"3799",3799,6463,199,28,1,17,21.991240531283
"3800",3800,574,182,22,1,19,12.358087560202
"3801",3801,10470,199,27,1,28,21.7774446073335
"3802",3802,12149,54,8,1,12,15.8053947372606
"3803",3803,6189,45,8,1,24,19.8584057314901
"3804",3804,1202,71,10,1,23,0.855439595744014
"3805",3805,7093,155,35,1,24,15.9168637313347
"3806",3806,9352,84,36,1,21,5.52162373930844
"3807",3807,11602,36,34,1,12,15.2278925120295
"3808",3808,11582,66,21,1,20,12.8641430324693
"3809",3809,9817,96,13,1,25,6.21779567092983
"3810",3810,6481,77,17,1,29,22.7055744296729
"3811",3811,11582,146,11,1,16,12.6468305503032
"3812",3812,4585,32,30,1,28,12.3561680431683
"3813",3813,10587,50,27,1,20,21.3966032990355
"3814",3814,3949,87,39,1,21,5.11759298879048
"3815",3815,4641,64,12,1,30,25.187107481082
"3816",3816,5204,184,22,1,16,24.4596214643156
"3817",3817,7482,157,13,1,19,9.5614685542346
"3818",3818,4186,100,17,1,30,7.84180560667277
"3819",3819,4404,132,20,1,32,17.0898543962345
"3820",3820,9885,65,18,1,28,19.3160351361304
"3821",3821,6755,173,19,1,13,19.8538394532057
"3822",3822,10677,172,29,1,13,14.2678806270091
"3823",3823,6396,112,31,1,20,21.1663457007557
"3824",3824,4859,47,5,1,8,20.8011824184493
"3825",3825,8607,130,13,1,8,14.0561006907613
"3826",3826,5340,45,36,1,32,5.2588009789011
"3827",3827,8765,28,29,1,31,4.71035489705112
"3828",3828,4329,35,26,1,18,24.5710442405734
"3829",3829,11388,116,18,1,25,15.931368252978
"3830",3830,7261,85,33,1,14,18.6176008575228
"3831",3831,10418,118,6,1,23,19.7227904056266
"3832",3832,6531,72,9,1,16,9.34456022962648
"3833",3833,11761,194,18,1,16,9.78511379651492
"3834",3834,10213,182,14,1,31,17.273513996535
"3835",3835,4491,187,10,1,11,13.9224590279141
"3836",3836,10056,184,12,1,17,2.35621021513152
"3837",3837,6588,190,28,1,30,15.7142136554623
"3838",3838,10235,57,18,1,12,15.7089209720509
"3839",3839,6289,161,31,1,15,7.66212461935519
"3840",3840,3863,44,12,1,8,9.98232958637294
"3841",3841,6976,145,39,1,19,15.7913833722407
"3842",3842,8740,78,29,1,9,23.3117982420067
"3843",3843,6686,191,9,1,17,26.0129638346829
"3844",3844,8159,97,10,1,22,24.7824879238533
"3845",3845,8819,177,32,1,11,9.90044221577677
"3846",3846,6372,39,20,1,20,2.10581927605509
"3847",3847,1332,90,20,1,26,23.2560871284329
"3848",3848,10262,127,12,1,8,23.5468397081748
"3849",3849,11594,83,21,1,31,5.81187727028783
"3850",3850,8095,69,32,1,24,3.51795486558857
"3851",3851,4780,118,23,1,21,9.17393972351681
"3852",3852,2357,27,14,1,24,25.4635523489681
"3853",3853,7030,36,37,1,13,4.6347696844642
"3854",3854,6325,77,30,1,27,23.8572797264291
"3855",3855,10650,149,29,1,29,22.1109838841448
"3856",3856,6816,143,19,1,12,22.2577729269781
"3857",3857,888,177,21,1,24,15.4199557403321
"3858",3858,2702,29,28,1,21,8.68463113596407
"3859",3859,7895,147,36,1,15,17.6793624935783
"3860",3860,10591,111,34,1,31,11.0551014670914
"3861",3861,7738,158,17,1,24,1.56328769264603
"3862",3862,9912,45,40,1,19,11.8686204957
"3863",3863,2445,133,15,1,21,15.618370090012
"3864",3864,7188,102,13,1,18,18.7697234894037
"3865",3865,8524,142,11,1,30,1.36323639565124
"3866",3866,711,28,14,1,11,16.0815026735032
"3867",3867,3816,72,39,1,8,7.63811516411789
"3868",3868,8806,34,14,1,9,1.4157111515319
"3869",3869,4127,132,32,1,17,3.74960669206851
"3870",3870,686,59,7,1,13,15.5066117764807
"3871",3871,7921,130,26,1,30,2.47953402044368
"3872",3872,9117,151,10,1,23,20.9870239673429
"3873",3873,653,181,32,1,32,4.92670671374281
"3874",3874,2007,179,26,1,24,4.92395030317572
"3875",3875,11899,26,24,1,27,23.4055094083608
"3876",3876,414,145,30,1,14,12.1396430346039
"3877",3877,8391,124,10,1,11,21.4069551150354
"3878",3878,8171,156,8,1,12,22.5652183318289
"3879",3879,978,91,10,1,30,5.84683323420514
"3880",3880,8516,65,35,1,12,21.2270278918289
"3881",3881,11423,131,25,1,18,0.344550687581999
"3882",3882,600,148,31,1,10,16.6958528007723
"3883",3883,7758,125,18,1,16,21.6484859241447
"3884",3884,5802,98,28,1,17,0.241285470021423
"3885",3885,4453,74,40,1,9,1.86721677990165
"3886",3886,11742,65,9,1,18,22.8452331820501
"3887",3887,3369,172,21,1,28,15.803515601432
"3888",3888,3264,65,22,1,11,23.2190404916364
"3889",3889,7358,185,31,1,14,17.8244890955689
"3890",3890,10419,94,23,1,16,8.07004632263281
"3891",3891,11200,170,12,1,21,10.2400472740156
"3892",3892,1183,74,13,1,10,8.54340273622377
"3893",3893,8113,103,18,1,18,16.3818478347228
"3894",3894,1045,192,13,1,17,17.0292534920026
"3895",3895,6961,188,16,1,27,17.3683426703212
"3896",3896,11266,64,12,1,31,13.7679490123012
"3897",3897,6177,164,27,1,19,11.151648985842
"3898",3898,3870,48,24,1,13,11.6520892494889
"3899",3899,10083,112,23,1,31,17.1699465770181
"3900",3900,8275,82,38,1,19,10.5251291418031
"3901",3901,8295,66,40,1,8,10.05585851643
"3902",3902,6421,123,7,1,18,13.4107253597502
"3903",3903,7005,95,9,1,28,12.0497611972545
"3904",3904,4425,165,6,1,10,2.84852392322174
"3905",3905,3643,191,7,1,32,14.0262961408205
"3906",3906,6371,94,21,1,22,14.193947903411
"3907",3907,5338,81,38,1,11,18.7057531885293
"3908",3908,1482,41,14,1,15,7.92401362686511
"3909",3909,10731,56,29,1,14,0.216739287179895
"3910",3910,3290,42,11,1,28,16.0902769818413
"3911",3911,10247,85,37,1,30,23.9514739926665
"3912",3912,8778,200,22,1,8,23.8648508722901
"3913",3913,2223,84,40,1,13,2.13797721424443
"3914",3914,1850,108,8,1,16,18.0344289198415
"3915",3915,11272,186,32,1,23,13.5092261750759
"3916",3916,1996,95,16,1,8,13.0445706371106
"3917",3917,5676,111,39,1,32,21.8316589571461
"3918",3918,6609,122,7,1,17,7.10369659976987
"3919",3919,9532,148,32,1,29,19.1217823395573
"3920",3920,10766,105,30,1,29,12.7241141180177
"3921",3921,4949,183,33,1,21,23.3406057371153
"3922",3922,3006,59,32,1,21,9.42982007558504
"3923",3923,10280,68,29,1,17,18.7651303972588
"3924",3924,7381,159,22,1,27,19.2353097632444
"3925",3925,11979,97,15,1,9,21.7555840985402
"3926",3926,8488,80,25,1,22,10.8202776398854
"3927",3927,6054,165,26,1,24,9.5994194462141
"3928",3928,4317,173,15,1,31,6.08917443764606
"3929",3929,10776,136,13,1,23,8.01928384707146
"3930",3930,10889,137,40,1,30,10.4941742858838
"3931",3931,7133,128,40,1,26,11.3346662257481
"3932",3932,6186,37,10,1,11,13.0953777448549
"3933",3933,3867,54,35,1,14,22.6237563518672
"3934",3934,7630,83,15,1,12,2.09416439034301
"3935",3935,2482,175,6,1,31,18.238949234721
"3936",3936,9607,156,12,1,27,22.8736028572852
"3937",3937,4168,184,7,1,18,9.79050124773523
"3938",3938,9374,26,6,1,10,4.57000548107806
"3939",3939,11065,128,40,1,30,7.92227275578887
"3940",3940,2070,99,18,1,24,23.6404872517656
"3941",3941,1665,68,14,1,29,20.9881640438274
"3942",3942,7581,165,33,1,21,3.34960078468919
"3943",3943,7781,107,6,1,11,15.6719778456404
"3944",3944,7402,143,24,1,12,21.3405432906162
"3945",3945,10581,37,5,1,18,24.2741116274323
"3946",3946,5024,181,24,1,18,6.41944231858803
"3947",3947,5521,185,28,1,31,4.83730159055512
"3948",3948,10814,57,18,1,32,13.2000926631007
"3949",3949,11546,43,35,1,14,15.7102072784728
"3950",3950,5681,78,18,1,31,19.4898641187008
"3951",3951,2907,168,35,1,24,22.4565467711841
"3952",3952,3847,172,27,1,17,4.80934008323448
"3953",3953,11646,56,27,1,11,16.667969785383
"3954",3954,6437,171,14,1,32,19.8336821304772
"3955",3955,1819,29,40,1,23,3.99861492809234
"3956",3956,2903,97,26,1,18,2.68686507079634
"3957",3957,5708,159,35,1,18,11.5548068236555
"3958",3958,9271,93,25,1,23,18.9985900554289
"3959",3959,9540,74,5,1,10,19.6372995693036
"3960",3960,3609,28,32,1,15,14.0658363370798
"3961",3961,1460,110,14,1,23,14.9869787363708
"3962",3962,8112,26,33,1,32,4.08155120434542
"3963",3963,7081,77,30,1,23,14.2913458645302
"3964",3964,11035,191,6,1,8,12.9151680629856
"3965",3965,9707,160,33,1,23,10.1946207628669
"3966",3966,11376,148,32,1,25,12.0298577609411
"3967",3967,452,31,38,1,9,0.614245718278224
"3968",3968,918,122,36,1,31,6.85956479683216
"3969",3969,7491,117,36,1,23,11.6956056278381
"3970",3970,1225,129,37,1,32,26.2578376152704
"3971",3971,4339,175,30,1,15,16.8466264474441
"3972",3972,6082,47,37,1,23,13.8071755061357
"3973",3973,7008,137,33,1,12,23.7731223027925
"3974",3974,1265,111,35,1,22,8.52493917213729
"3975",3975,11187,175,12,1,16,24.6389284396165
"3976",3976,11963,194,38,1,19,5.53429647817859
"3977",3977,600,145,16,1,9,8.25050221571187
"3978",3978,8295,59,22,1,22,19.8458758908766
"3979",3979,598,174,18,1,9,21.1626754595083
"3980",3980,11825,147,40,1,15,13.8270196755498
"3981",3981,10164,145,23,1,29,1.50357219492155
"3982",3982,2561,139,17,1,13,24.7878278060758
"3983",3983,987,122,38,1,23,18.2611696514157
"3984",3984,9101,153,20,1,8,10.0378460002237
"3985",3985,7688,62,35,1,30,7.57372803295893
"3986",3986,7480,198,6,1,30,20.957101987994
"3987",3987,11328,136,28,1,24,13.2462683767106
"3988",3988,5323,113,34,1,14,2.57832339634374
"3989",3989,2938,188,16,1,14,14.4710164557698
"3990",3990,751,200,35,1,15,15.3298124894369
"3991",3991,8715,124,24,1,22,11.5718446628188
"3992",3992,1330,166,14,1,8,13.2018609279967
"3993",3993,8604,160,33,1,18,1.386905118661
"3994",3994,10618,90,26,1,26,12.1688529473927
"3995",3995,10228,156,9,1,13,2.9105706535175
"3996",3996,8721,128,18,1,13,13.7476019688614
"3997",3997,10095,127,19,1,31,11.7268307756155
"3998",3998,6988,78,34,1,25,7.11621736463811
"3999",3999,8662,160,24,1,28,21.185062071546
"4000",4000,10140,59,14,1,19,19.2125979544832
"4001",4001,5644,187,37,1,14,18.0500114808392
"4002",4002,1602,144,38,1,9,20.1838428295425
"4003",4003,11210,37,18,1,26,21.0145732223552
"4004",4004,10101,149,34,1,23,18.3440628626097
"4005",4005,11672,41,15,1,8,2.24450630671345
"4006",4006,6217,169,28,1,26,2.06432606086088
"4007",4007,8438,126,6,1,22,18.63139431828
"4008",4008,1532,114,38,1,28,2.62531788284541
"4009",4009,11190,82,16,1,26,15.1673911633552
"4010",4010,9050,105,10,1,11,1.55219221464661
"4011",4011,11512,86,38,1,10,1.40324904892454
"4012",4012,2251,59,34,1,27,25.6828802203673
"4013",4013,3544,137,20,1,21,25.2766666204685
"4014",4014,4066,97,22,1,8,9.72299386178865
"4015",4015,11426,165,7,1,9,7.58917186647072
"4016",4016,11447,30,38,1,16,19.6713689606253
"4017",4017,5074,164,36,1,32,18.5820567902497
"4018",4018,4088,165,21,1,31,22.5328377448167
"4019",4019,5155,156,33,1,26,8.68590060505853
"4020",4020,11086,133,34,1,25,10.441676171219
"4021",4021,2777,98,16,1,26,1.1734596381716
"4022",4022,10787,48,16,1,26,21.6030574880249
"4023",4023,10194,110,31,1,21,23.8478380639211
"4024",4024,5953,104,24,1,12,9.25557505246182
"4025",4025,12190,61,24,1,21,12.575503083851
"4026",4026,4451,147,16,1,32,16.5461362223753
"4027",4027,5370,115,17,1,18,18.3786639223166
"4028",4028,1005,39,34,1,17,17.8233872655458
"4029",4029,5881,163,22,1,8,14.6085990157395
"4030",4030,1725,35,18,1,9,1.30990199826122
"4031",4031,4195,167,24,1,23,6.59620807905146
"4032",4032,12080,140,25,1,9,8.16646121580922
"4033",4033,10798,77,15,1,25,6.21938841794641
"4034",4034,5026,176,13,1,11,17.577042436837
"4035",4035,12162,188,23,1,13,17.7688053758149
"4036",4036,9410,143,33,1,31,0.78614745925134
"4037",4037,5401,194,18,1,24,14.2586268836367
"4038",4038,4468,168,27,1,19,6.44811865652981
"4039",4039,7564,156,33,1,21,9.79278732986213
"4040",4040,5797,97,20,1,11,4.67777209552471
"4041",4041,4763,75,6,1,19,14.2050111381442
"4042",4042,6835,54,34,1,27,8.17114322681236
"4043",4043,3826,54,10,1,8,7.27718224646593
"4044",4044,4286,141,38,1,30,9.89127173974481
"4045",4045,2638,61,17,1,15,15.2846109777971
"4046",4046,5142,41,11,1,22,22.3297380894716
"4047",4047,11619,39,28,1,15,13.0901589137008
"4048",4048,11259,197,27,1,28,16.6251199344534
"4049",4049,3779,133,21,1,25,25.5993872449347
"4050",4050,11893,117,27,1,14,6.11109991421457
"4051",4051,2118,129,12,1,23,19.8677290082744
"4052",4052,1373,56,13,1,22,7.28766619445779
"4053",4053,11754,76,37,1,24,12.6418419259517
"4054",4054,2444,96,14,1,32,4.79610979375523
"4055",4055,6336,121,17,1,20,4.76275140162185
"4056",4056,2454,131,30,1,13,19.0092425000914
"4057",4057,7056,83,29,1,16,23.5582402138894
"4058",4058,4549,160,32,1,30,23.0652091579081
"4059",4059,4336,40,36,1,28,18.7828931299532
"4060",4060,11281,115,28,1,14,12.0865425026955
"4061",4061,9175,142,16,1,20,11.5184796448145
"4062",4062,9217,55,40,1,26,6.88887660969468
"4063",4063,9492,114,8,1,29,18.2059283418509
"4064",4064,3122,86,12,1,31,18.3334634163508
"4065",4065,5111,143,38,1,24,15.1385890606337
"4066",4066,10196,79,32,1,15,3.76184139512293
"4067",4067,7019,57,9,1,12,13.9005155787787
"4068",4068,7633,37,28,1,12,1.85528111370676
"4069",4069,1156,81,21,1,21,26.1121630381681
"4070",4070,3163,65,23,1,22,12.5906437405813
"4071",4071,7161,86,35,1,10,26.3368732213615
"4072",4072,4891,61,22,1,27,0.780093560818583
"4073",4073,9050,54,5,1,24,7.45394050447783
"4074",4074,6757,57,15,1,24,10.084635705583
"4075",4075,9746,32,34,1,12,3.56630042885453
"4076",4076,9260,27,11,1,18,2.5019607977441
"4077",4077,10589,148,34,1,11,4.30610057224333
"4078",4078,2704,135,24,1,22,11.6738976668362
"4079",4079,386,182,32,1,29,5.83415088281897
"4080",4080,3084,81,20,1,20,22.253111621754
"4081",4081,6418,56,13,1,11,5.34923524594284
"4082",4082,2727,174,19,1,30,19.6756581047664
"4083",4083,10661,153,38,1,12,7.57910046076681
"4084",4084,7953,143,14,1,18,9.11324882688513
"4085",4085,4012,139,14,1,8,7.2022122719239
"4086",4086,3986,121,15,1,9,13.239433267002
"4087",4087,3554,73,32,1,11,10.3907691253908
"4088",4088,8325,86,14,1,10,4.85489683842263
"4089",4089,9992,40,33,1,16,21.2271772004862
"4090",4090,6206,114,9,1,14,7.8013358653055
"4091",4091,4742,109,25,1,21,21.5249594107361
"4092",4092,7644,49,16,1,24,14.9412023247026
"4093",4093,2598,166,30,1,21,1.72997555062803
"4094",4094,3394,87,40,1,20,2.04052044895943
"4095",4095,10885,61,38,1,16,24.8526921819975
"4096",4096,3247,88,33,1,24,24.6381217533222
"4097",4097,5938,83,24,1,32,13.21958959734
"4098",4098,5217,144,36,1,13,0.309382526447764
"4099",4099,7821,106,36,1,30,23.0754596476238
"4100",4100,12049,91,7,1,23,23.6281103167906
"4101",4101,5072,173,36,1,23,1.47548536704527
"4102",4102,6509,174,21,1,24,16.5136288155511
"4103",4103,7142,82,9,1,18,6.15793259208626
"4104",4104,7108,38,34,1,24,2.00310148449591
"4105",4105,12283,170,14,1,23,7.96254212740599
"4106",4106,9598,113,37,1,8,1.86211476734746
"4107",4107,11801,156,17,1,32,6.23005611430318
"4108",4108,1220,132,24,1,8,15.9204406793504
"4109",4109,11408,74,12,1,31,10.4634500439723
"4110",4110,10809,172,40,1,11,4.13305792186549
