"","SimNumber","Targets","Span","Samples","Errors","OffsetVaria"
"3182",3182,902,26,19,21,21.2191013234961
"3183",3183,441,82,22,14,2.64530981230224
"3184",3184,316,45,14,21,26.2736976435794
"3185",3185,268,54,15,24,6.03996682665683
"3186",3186,596,65,7,23,20.286142704936
"3187",3187,893,97,14,22,9.43941155267227
"3188",3188,474,26,10,22,13.1924382992575
"3189",3189,697,35,23,8,25.1376747410186
"3190",3190,1035,100,7,26,9.9189909413259
"3191",3191,899,70,22,10,3.47069393717102
"3192",3192,632,96,12,11,8.86186537393392
"3193",3193,688,35,11,8,20.1744859336312
"3194",3194,842,48,2,10,11.0325082353172
"3195",3195,885,52,5,13,16.619409205311
"3196",3196,427,56,16,26,18.5008449426112
"3197",3197,729,34,15,8,15.520247506832
"3198",3198,604,100,20,12,23.4993092776309
"3199",3199,303,77,18,11,19.5178608678004
"3200",3200,853,86,3,26,8.4039958157253
"3201",3201,698,26,16,31,20.7275777296731
"3202",3202,536,89,2,27,20.4760757676025
"3203",3203,758,81,13,14,19.0047161711275
"3204",3204,259,72,17,23,8.8735054398363
"3205",3205,821,38,10,27,22.2263838728457
"3206",3206,960,69,21,24,0.676831286242697
"3207",3207,617,36,7,15,8.49267606389127
"3208",3208,757,90,9,25,9.73161755347624
"3209",3209,1098,36,6,17,23.0292828666421
"3210",3210,987,82,19,27,24.1173434849621
"3211",3211,1168,62,12,12,5.93768813828519
"3212",3212,716,40,13,21,5.81844885021634
"3213",3213,1087,67,14,30,14.9411694336096
"3214",3214,1073,30,15,11,18.5121828620853
"3215",3215,1114,41,21,16,10.2170360211895
"3216",3216,983,48,13,19,9.56948336274992
"3217",3217,413,40,24,30,22.9742226030789
"3218",3218,566,36,13,10,10.6838556400673
"3219",3219,647,45,4,16,23.8919757513779
"3220",3220,1091,82,23,22,9.51926053926814
"3221",3221,996,87,18,23,3.16951198113454
"3222",3222,645,25,5,15,19.982584390563
"3223",3223,1049,50,22,21,22.1744717144535
"3224",3224,519,87,25,21,10.9417120551958
"3225",3225,868,54,19,13,7.18705251355702
"3226",3226,812,35,17,10,5.88747144139418
"3227",3227,268,85,19,13,4.68962676485791
"3228",3228,249,70,9,21,1.35997696915362
"3229",3229,872,51,22,8,11.9536765661903
"3230",3230,541,66,22,9,6.50473092188756
"3231",3231,895,71,8,29,2.10709464962827
"3232",3232,429,34,9,10,20.4928610838719
"3233",3233,429,25,15,9,5.83489990635659
"3234",3234,454,40,8,10,21.6635954173203
"3235",3235,207,61,6,31,25.4877151972565
"3236",3236,507,58,18,27,25.1760504963351
"3237",3237,1139,88,17,8,19.2874723961637
"3238",3238,620,93,15,31,22.2971267527163
"3239",3239,997,40,10,9,22.4575308386311
"3240",3240,743,91,22,26,11.0202981250028
"3241",3241,449,30,25,15,16.060082538872
"3242",3242,579,41,22,20,11.4545209307855
"3243",3243,279,58,7,27,15.0586096325654
"3244",3244,644,58,4,29,1.28562574943062
"3245",3245,1138,37,4,26,2.07363594922423
"3246",3246,625,66,17,23,6.50626232895907
"3247",3247,349,76,7,22,5.0458671643727
"3248",3248,585,97,18,11,6.60167488597217
"3249",3249,1007,92,20,20,20.9997136731059
"3250",3250,424,34,9,27,4.14168382850383
"3251",3251,1026,57,10,24,11.6550343997723
"3252",3252,625,64,17,20,25.8438665360082
"3253",3253,267,99,12,30,18.9863591591283
"3254",3254,249,68,17,11,8.57041725647054
"3255",3255,682,93,18,32,21.8779338067686
"3256",3256,787,72,7,32,9.63264212171384
"3257",3257,537,50,2,11,0.703836354387691
"3258",3258,609,79,22,15,16.6096282049455
"3259",3259,449,68,20,30,26.4037043378071
"3260",3260,715,79,6,19,9.8742907119086
"3261",3261,1192,100,19,14,23.613867072958
"3262",3262,488,94,22,18,17.1696595588885
"3263",3263,1157,54,16,14,26.0237580793814
"3264",3264,537,40,24,10,21.3529343790647
"3265",3265,312,45,8,8,11.5239106670157
"3266",3266,538,37,18,22,2.88137236459274
"3267",3267,1133,70,22,25,20.8905844258985
"3268",3268,675,81,6,28,26.3333052873933
"3269",3269,1121,52,24,21,12.3127155035248
"3270",3270,340,48,12,14,1.58155394719285
"3271",3271,1121,36,6,23,22.9230701172634
"3272",3272,618,57,19,28,25.5234358436111
"3273",3273,521,79,2,23,0.209365062162513
"3274",3274,845,32,22,24,9.92048413278488
"3275",3275,862,49,12,28,17.6860719125445
"3276",3276,556,88,24,25,16.3718225789675
"3277",3277,312,81,22,20,17.3494229004192
"3278",3278,768,96,19,23,21.4923601914272
"3279",3279,511,97,15,9,1.9452412825732
"3280",3280,1115,58,11,29,16.8424725510334
"3281",3281,359,77,11,29,20.8018979215764
"3282",3282,1173,79,6,26,1.63880028693145
"3283",3283,1156,96,2,30,0.831161829147721
"3284",3284,681,92,6,28,3.60127432215027
"3285",3285,625,60,24,20,11.6200428979266
"3286",3286,360,33,19,29,10.4694753454784
"3287",3287,217,25,23,21,16.5593504087308
"3288",3288,222,60,7,12,8.29489907091483
"3289",3289,868,91,2,22,4.58145454295515
"3290",3290,260,89,21,21,15.4171418891205
"3291",3291,945,43,7,21,0.992563068611314
"3292",3292,550,64,5,17,17.0285012293309
"3293",3293,890,64,25,11,3.54176744317077
"3294",3294,950,86,20,28,25.5857854298598
"3295",3295,937,55,8,26,14.694401271669
"3296",3296,506,62,6,10,15.0943449136363
"3297",3297,314,86,9,21,0.489256886985851
"3298",3298,527,61,24,14,0.415742955662077
"3299",3299,328,44,7,21,5.62983655218873
"3300",3300,1199,45,10,8,5.59653544645547
"3301",3301,1140,68,12,28,5.67707246832131
"3302",3302,1174,87,7,30,7.62731549618347
"3303",3303,760,70,18,25,17.1418444789383
"3304",3304,679,74,2,29,6.94765960081713
"3305",3305,329,44,15,28,24.7958884992392
"3306",3306,1093,51,3,25,21.8437983741302
"3307",3307,425,92,6,15,1.7351129098474
"3308",3308,1149,41,18,22,23.1956663632451
"3309",3309,343,88,19,32,8.19584122941131
"3310",3310,369,27,10,19,25.371473126238
"3311",3311,208,29,3,20,5.41077379620285
"3312",3312,1146,50,5,8,23.0319005805722
"3313",3313,603,46,6,24,7.6724761515453
"3314",3314,339,54,7,24,0.662482755127596
"3315",3315,942,30,21,14,20.0699704411593
"3316",3316,1168,44,12,24,11.1009272308236
"3317",3317,1085,72,15,17,14.0266380082874
"3318",3318,1081,75,22,22,21.9173642179763
"3319",3319,907,51,16,23,9.81316159436782
"3320",3320,547,54,16,8,7.88405566868465
"3321",3321,333,71,11,16,8.33470728855347
"3322",3322,599,74,24,15,7.07521770710289
"3323",3323,342,54,3,20,20.4742493587071
"3324",3324,690,50,24,17,23.6574118137823
"3325",3325,495,41,20,12,14.3237636676508
"3326",3326,963,73,15,23,0.547140188561985
"3327",3327,1070,61,25,17,9.75493413633667
"3328",3328,997,42,5,24,8.4319546021733
"3329",3329,926,41,16,30,10.1921837185819
"3330",3330,709,96,7,15,4.22028945651092
"3331",3331,296,45,9,13,24.4958911161351
"3332",3332,937,35,22,21,26.2833877075689
"3333",3333,286,88,23,26,8.41539006528375
"3334",3334,1132,31,11,12,7.08604475034773
"3335",3335,508,50,23,25,24.9675409317734
"3336",3336,734,88,24,23,9.18631291343574
"3337",3337,486,53,13,27,10.3819077923167
"3338",3338,727,96,25,20,2.97390201822505
"3339",3339,715,97,24,22,22.9358696821153
"3340",3340,555,28,12,30,12.3581512940214
"3341",3341,329,37,7,17,23.3163199066175
"3342",3342,335,71,11,17,17.9699403019841
"3343",3343,289,94,2,11,10.0657186380443
"3344",3344,791,77,9,14,2.76593994136248
"3345",3345,806,57,6,28,17.4276574470547
"3346",3346,787,75,13,21,16.587490197992
"3347",3347,1133,52,3,11,8.55697335689491
"3348",3348,242,98,22,12,2.78432260730374
"3349",3349,1106,33,19,22,10.7689079963504
"3350",3350,509,46,7,27,9.86833651093836
"3351",3351,445,79,21,19,5.44202418454713
"3352",3352,707,35,12,24,23.8152117099231
"3353",3353,1123,50,10,12,8.17760107920039
"3354",3354,809,33,3,21,17.5218137444707
"3355",3355,270,38,21,9,13.0490178139769
"3356",3356,448,59,7,15,24.7406183521263
"3357",3357,565,39,25,13,20.3581694603355
"3358",3358,216,41,4,18,18.6722642870559
"3359",3359,1167,63,10,20,6.64310839004302
"3360",3360,308,42,12,24,1.34858033189061
"3361",3361,959,83,8,15,4.30262599937432
"3362",3362,300,66,5,18,3.80260150480992
"3363",3363,1104,58,25,16,13.0350644325421
"3364",3364,991,83,22,14,0.706258146978449
"3365",3365,1071,67,21,15,3.12257148020109
"3366",3366,1155,100,10,11,13.1585872070645
"3367",3367,401,94,9,23,22.3756134458892
"3368",3368,455,37,4,23,4.00296113652154
"3369",3369,521,49,20,32,16.5319861051904
"3370",3370,830,69,2,29,15.0304830898202
"3371",3371,222,97,5,15,24.9608954502293
"3372",3372,524,25,16,25,25.7698288582957
"3373",3373,574,89,22,31,15.6095181473419
"3374",3374,511,42,5,32,7.92205318568577
"3375",3375,978,53,12,29,24.3875355407333
"3376",3376,759,69,24,10,5.99886725571682
"3377",3377,692,75,16,26,9.03065984133491
"3378",3378,369,54,22,28,19.6617064940583
"3379",3379,771,75,5,27,12.3358539957078
"3380",3380,807,55,9,25,23.8147487913878
"3381",3381,812,60,19,32,8.94116782914637
"3382",3382,392,95,5,17,25.0845970558026
"3383",3383,226,98,23,28,17.5235690219814
"3384",3384,497,50,2,22,16.9999072949605
"3385",3385,750,63,21,14,24.6719234872814
"3386",3386,865,97,2,18,18.1584945979172
"3387",3387,543,70,6,32,9.26867413541605
"3388",3388,793,41,6,10,10.5967937928599
"3389",3389,932,76,6,18,23.5097312501904
"3390",3390,1000,52,8,31,1.92078708497016
"3391",3391,569,49,8,21,0.119436186416307
"3392",3392,438,89,10,10,1.04165125735383
"3393",3393,562,75,6,14,15.7276570367764
"3394",3394,418,47,9,16,14.7023641429828
"3395",3395,802,62,14,20,22.5096864565115
"3396",3396,352,79,9,31,17.5536992190396
"3397",3397,628,40,2,17,22.2687166407481
"3398",3398,569,87,10,31,25.6902047169642
"3399",3399,1053,74,4,31,23.5770648581353
"3400",3400,1002,38,19,32,9.37610582956718
"3401",3401,877,58,20,17,10.6164812622212
"3402",3402,722,93,6,9,5.83042074535484
"3403",3403,876,25,16,14,19.7890402733411
"3404",3404,278,73,2,9,16.529239233102
"3405",3405,843,66,9,14,1.30380103675253
"3406",3406,467,28,18,14,9.39279137433669
"3407",3407,1117,47,18,8,10.057427330873
"3408",3408,606,100,12,12,12.9570150039624
"3409",3409,633,95,8,17,9.80670976368431
"3410",3410,886,42,5,22,9.84811188825802
"3411",3411,263,79,18,32,15.3763026705242
"3412",3412,548,90,15,17,6.42359156915499
"3413",3413,603,74,14,30,21.2941086252024
"3414",3414,624,38,22,15,1.39968161470839
"3415",3415,832,30,21,19,13.3373139948363
"3416",3416,262,76,17,16,23.0095261846974
"3417",3417,605,99,8,12,26.2764973474874
"3418",3418,1159,67,23,9,20.7847658883936
"3419",3419,467,78,9,12,14.9823281233741
"3420",3420,1042,73,15,20,14.467243635773
"3421",3421,480,86,6,31,12.525075923451
"3422",3422,500,50,2,24,12.1717044774462
"3423",3423,495,44,14,18,8.71898409033893
"3424",3424,1011,65,5,24,0.954812614249531
"3425",3425,1175,97,23,30,11.8336233670157
"3426",3426,471,82,25,18,17.7928727220907
"3427",3427,1075,60,16,17,25.8059494112304
"3428",3428,277,100,18,19,19.321326221569
"3429",3429,353,75,23,32,1.4024682818728
"3430",3430,1068,49,24,26,1.15220057179686
"3431",3431,310,52,13,18,25.4618699859083
"3432",3432,862,57,22,16,18.0846783042229
"3433",3433,575,81,8,13,24.4671395562449
"3434",3434,474,52,10,28,15.2214355480897
"3435",3435,1080,84,20,22,10.1374905013547
"3436",3436,826,70,21,26,5.03329122933862
"3437",3437,395,70,11,27,5.89221082517435
"3438",3438,246,47,24,26,11.968152151569
"3439",3439,322,28,19,31,8.80034140286222
"3440",3440,326,27,7,16,10.799721132441
"3441",3441,488,85,2,21,2.0449375604915
"3442",3442,449,71,6,15,2.81691200432414
"3443",3443,926,94,18,32,24.0413982040596
"3444",3444,595,44,21,9,4.34722105256515
"3445",3445,454,81,10,27,22.3779390269427
"3446",3446,437,32,12,10,9.57706512063113
"3447",3447,830,39,3,22,20.5756975207576
"3448",3448,337,99,22,16,0.00332197790243663
"3449",3449,450,40,10,32,3.59335009216377
"3450",3450,1116,60,10,31,24.0791546924654
"3451",3451,983,43,15,29,13.0694258580238
"3452",3452,285,98,24,23,10.5035727167488
"3453",3453,666,66,3,22,18.7385926096831
"3454",3454,657,53,10,11,9.67601370768412
"3455",3455,871,83,10,22,10.7083566354457
"3456",3456,672,26,21,30,11.1361422329217
"3457",3457,409,39,4,9,15.8061966789947
"3458",3458,865,28,18,31,8.83083236542111
"3459",3459,650,69,17,9,5.0744913430009
"3460",3460,1064,62,17,32,7.79153845332726
"3461",3461,310,25,12,23,23.5956728382441
"3462",3462,786,43,15,15,23.1150914404255
"3463",3463,719,30,20,16,13.0427381016244
"3464",3464,685,100,6,30,24.6297966604398
"3465",3465,987,35,11,30,5.26533351029688
"3466",3466,211,84,3,16,18.4362669308225
"3467",3467,451,55,20,12,23.0885274497974
"3468",3468,782,64,23,15,8.81273769860435
"3469",3469,375,27,16,14,6.20605282267532
"3470",3470,433,74,11,9,8.63399876870704
"3471",3471,801,75,7,24,16.2654135689116
"3472",3472,714,93,21,24,6.88713240076788
"3473",3473,803,95,6,22,14.7785306783381
"3474",3474,434,80,17,22,21.7425105708116
"3475",3475,1179,80,3,15,2.56221164721204
"3476",3476,869,66,12,9,4.17282945399685
"3477",3477,1030,91,18,9,19.1788564499088
"3478",3478,646,52,16,10,10.987884239692
"3479",3479,538,30,23,25,6.85486332017556
"3480",3480,593,92,20,17,18.7212525068657
"3481",3481,828,58,18,29,11.1934415587243
"3482",3482,748,50,6,16,6.59109353567567
"3483",3483,921,63,17,8,25.3367096717721
"3484",3484,871,48,21,17,12.1480422265348
"3485",3485,1093,25,5,21,8.63991363116493
"3486",3486,526,72,13,24,19.3268145486796
"3487",3487,516,33,25,26,23.9117337042971
"3488",3488,397,39,22,26,4.75067276930274
"3489",3489,960,33,14,25,16.1290175130151
"3490",3490,686,37,16,27,17.4529120007586
"3491",3491,221,64,25,29,6.7400283968749
"3492",3492,905,76,3,9,10.6873646711532
"3493",3493,1111,78,14,11,2.90543016005028
"3494",3494,441,62,22,27,14.98822851153
"3495",3495,479,62,20,29,9.83966854538698
"3496",3496,1151,62,13,11,2.41564003973827
"3497",3497,623,88,18,17,23.0949842471532
"3498",3498,203,79,25,29,19.4625246238427
"3499",3499,1127,47,14,11,18.6795146969438
"3500",3500,754,39,22,10,26.2524078702135
"3501",3501,469,73,12,20,14.1466787938662
"3502",3502,760,80,15,24,17.5841014046452
"3503",3503,1082,87,5,14,13.586918743625
"3504",3504,915,63,20,12,16.2605339398799
"3505",3505,1140,35,20,25,21.718511184654
"3506",3506,1143,44,6,25,6.28465697610518
"3507",3507,373,76,2,18,7.44141156465211
"3508",3508,441,65,20,32,4.50975801881892
"3509",3509,340,40,18,15,10.6486959562097
"3510",3510,1096,30,24,29,18.4054376360802
"3511",3511,589,37,20,14,16.7974755799144
"3512",3512,844,100,18,13,0.501286950802896
"3513",3513,908,57,3,11,5.10909170552273
"3514",3514,923,65,7,24,20.5157407353071
"3515",3515,576,36,13,32,10.3504847180217
"3516",3516,284,44,21,21,7.52214406363317
"3517",3517,902,83,17,29,1.34240068718744
"3518",3518,939,69,11,23,10.5965269684177
"3519",3519,1169,68,19,15,22.3933406961833
"3520",3520,833,33,10,31,25.7713428542502
"3521",3521,783,84,25,24,15.2145110567894
"3522",3522,712,42,13,11,16.2122523819036
"3523",3523,577,73,7,19,8.66215018800204
"3524",3524,1049,39,23,18,9.82172846238874
"3525",3525,802,86,2,17,10.068225221911
"3526",3526,927,92,17,28,13.7362224650753
"3527",3527,623,31,6,9,23.8866602891416
"3528",3528,1148,48,5,31,10.3038754355162
"3529",3529,554,44,3,29,11.2432003284313
"3530",3530,404,56,10,21,23.6097276261703
"3531",3531,999,56,20,21,1.64986907446594
"3532",3532,483,48,12,30,1.53478037580615
"3533",3533,280,98,24,9,24.5326143084255
"3534",3534,765,52,13,8,15.2110975955836
"3535",3535,564,98,8,9,13.4808350166695
"3536",3536,1025,49,2,23,7.28729445908964
"3537",3537,375,82,23,15,16.3523645945445
"3538",3538,319,31,15,9,7.20129628799064
"3539",3539,252,43,22,14,5.60552463586442
"3540",3540,504,67,12,26,19.7005619188608
"3541",3541,768,28,24,30,17.3455433185627
"3542",3542,662,41,22,27,8.09205370919034
"3543",3543,241,63,20,27,2.58465953749698
"3544",3544,547,73,21,16,10.220414530596
"3545",3545,363,77,16,22,8.76275956239691
"3546",3546,1198,37,12,20,7.97777798999962
"3547",3547,240,58,23,13,19.087652435041
"3548",3548,400,33,12,19,7.08915366508113
"3549",3549,311,98,15,11,22.4592535520471
"3550",3550,1079,41,21,11,10.9658164016376
"3551",3551,668,57,22,14,25.0076995064951
"3552",3552,806,78,13,20,19.2687976837228
"3553",3553,289,46,9,9,7.11622221408458
"3554",3554,840,25,22,32,17.6631402683798
"3555",3555,971,67,4,18,11.8195793638637
"3556",3556,543,81,19,23,5.35123015767871
"3557",3557,697,92,15,32,25.4363865272254
"3558",3558,754,54,22,11,8.66367711581383
"3559",3559,1068,62,6,17,19.1682735571675
"3560",3560,417,83,16,30,12.8062475579188
"3561",3561,699,72,22,21,10.7773079841828
"3562",3562,1002,66,24,25,16.5351931132437
"3563",3563,530,31,22,13,12.6243387682089
"3564",3564,1188,81,9,24,1.60820955287269
"3565",3565,927,32,15,17,8.33867832504748
"3566",3566,232,86,9,29,18.572770106426
"3567",3567,983,84,14,10,25.4033135120603
"3568",3568,532,90,7,10,3.51391288897302
"3569",3569,757,60,19,17,10.8113141290976
"3570",3570,867,34,13,17,7.57435065005976
"3571",3571,263,32,25,23,25.3515094296909
"3572",3572,443,73,4,13,10.420692912485
"3573",3573,882,78,3,29,26.3468436647982
"3574",3574,970,39,8,14,6.76443343984685
"3575",3575,894,63,11,13,9.54438512040279
"3576",3576,1066,85,11,23,15.1051724874822
"3577",3577,1103,69,15,28,13.7460506704217
"3578",3578,438,35,8,14,6.91359237508802
"3579",3579,276,41,14,31,17.6259770721141
"3580",3580,841,59,24,12,15.9481747871181
"3581",3581,643,35,21,24,4.5178075261726
"3582",3582,790,44,2,13,16.8257536400978
"3583",3583,542,59,18,17,16.7880816714976
"3584",3584,1055,97,7,14,11.7488152414432
"3585",3585,1014,26,8,18,11.3501112747064
"3586",3586,912,92,20,15,24.0437302572115
"3587",3587,1003,68,14,19,16.7785461481381
"3588",3588,711,26,8,26,13.0558160715941
"3589",3589,810,80,15,16,14.6740103425896
"3590",3590,220,70,25,10,23.2587639982062
"3591",3591,1075,42,10,12,7.25263640913204
"3592",3592,691,88,14,31,8.00475916875945
"3593",3593,816,42,24,21,10.2176943428027
"3594",3594,733,72,24,23,17.5891304842392
"3595",3595,788,57,17,29,2.16756231130799
"3596",3596,795,39,8,20,7.96704934239388
"3597",3597,576,65,2,10,17.3322427738074
"3598",3598,943,76,24,30,16.2258077508805
"3599",3599,701,39,9,31,6.61951081075752
"3600",3600,516,52,4,23,10.6805538703748
"3601",3601,1023,100,6,25,22.4180811036748
"3602",3602,1112,94,2,15,23.2822555251566
"3603",3603,456,93,6,20,8.44085134361032
"3604",3604,311,76,15,18,14.5604658841421
"3605",3605,1121,33,7,22,24.7747079309656
"3606",3606,561,95,7,28,10.7760044702466
"3607",3607,795,94,21,25,24.4435081789088
"3608",3608,1011,56,9,19,18.5417529542458
"3609",3609,473,27,16,16,0.131804792189272
"3610",3610,951,89,14,29,20.4070019364082
"3611",3611,1030,90,14,16,6.56679939448531
"3612",3612,778,98,25,23,0.0608320140051655
"3613",3613,782,62,21,11,3.66712672651722
"3614",3614,861,28,2,21,25.2871009325865
"3615",3615,683,56,8,24,13.7440730032187
"3616",3616,869,42,24,32,19.0920582003491
"3617",3617,1131,63,4,26,10.4786943715031
"3618",3618,606,73,18,31,0.0483969165214803
"3619",3619,372,74,6,22,16.194943053945
"3620",3620,758,97,15,16,25.397942355227
"3621",3621,1081,97,5,28,6.81447299003671
"3622",3622,435,53,10,12,8.75642968973936
"3623",3623,509,72,5,27,12.713408971101
"3624",3624,228,64,5,29,14.2134877176159
"3625",3625,460,69,18,23,26.2209572170053
"3626",3626,898,83,14,11,5.20169408234279
"3627",3627,1197,76,24,30,13.1117437629281
"3628",3628,203,59,8,19,0.897858364199055
"3629",3629,1047,53,20,22,8.5814935958148
"3630",3630,1134,83,21,15,16.1864235883378
"3631",3631,528,49,23,24,2.87977420667978
